length,maturity,cruise,x,y,width,height,image_name,ID,Alternative view ID,position,event,net,board
34,MS1,JR291,1433,1216,732,299,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-7,JR291_Event105_Net1_Board1_Lateral.jpg-7,Dorsal,105,1,1
36,J,JR291,2326,1209,754,274,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-8,JR291_Event105_Net1_Board1_Lateral.jpg-8,Dorsal,105,1,1
37,J,JR291,3256,1197,792,286,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-9,JR291_Event105_Net1_Board1_Lateral.jpg-9,Dorsal,105,1,1
34,J,JR291,4263,1190,805,328,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-10,JR291_Event105_Net1_Board1_Lateral.jpg-10,Dorsal,105,1,1
33,J,JR291,423,1861,875,305,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-11,JR291_Event105_Net1_Board1_Lateral.jpg-11,Dorsal,105,1,1
29,J,JR291,1416,1899,786,267,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-12,JR291_Event105_Net1_Board1_Lateral.jpg-12,Dorsal,105,1,1
39,MS1,JR291,2267,1851,862,296,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-13,JR291_Event105_Net1_Board1_Lateral.jpg-13,Dorsal,105,1,1
29,J,JR291,3263,1848,757,280,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-14,JR291_Event105_Net1_Board1_Lateral.jpg-14,Dorsal,105,1,1
34,J,JR291,4227,1871,910,264,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-15,JR291_Event105_Net1_Board1_Lateral.jpg-15,Dorsal,105,1,1
35,J,JR291,538,2497,868,347,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-16,JR291_Event105_Net1_Board1_Lateral.jpg-16,Dorsal,105,1,1
34,J,JR291,1472,2525,802,299,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-17,JR291_Event105_Net1_Board1_Lateral.jpg-17,Dorsal,105,1,1
33,J,JR291,2345,2500,779,293,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-18,JR291_Event105_Net1_Board1_Lateral.jpg-18,Dorsal,105,1,1
35,J,JR291,3225,2491,830,324,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-19,JR291_Event105_Net1_Board1_Lateral.jpg-19,Dorsal,105,1,1
34,J,JR291,4266,2456,846,315,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-20,JR291_Event105_Net1_Board1_Lateral.jpg-20,Dorsal,105,1,1
34,J,JR291,586,3197,690,219,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-21,JR291_Event105_Net1_Board1_Lateral.jpg-21,Dorsal,105,1,1
32,J,JR291,1458,3201,728,223,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-22,JR291_Event105_Net1_Board1_Lateral.jpg-22,Dorsal,105,1,1
32,J,JR291,2313,3185,722,267,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-23,JR291_Event105_Net1_Board1_Lateral.jpg-23,Dorsal,105,1,1
31,J,JR291,3213,3146,748,277,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-24,JR291_Event105_Net1_Board1_Lateral.jpg-24,Dorsal,105,1,1
37,FS1,JR291,4205,3098,833,242,JR291_Event105_Net1_Board1_Dorsal.jpg,JR291_Event105_Net1_Board1_Dorsal.jpeg-25,JR291_Event105_Net1_Board1_Lateral.jpg-25,Dorsal,105,1,1
39,J,JR291,728,394,856,267,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-1,JR291_Event104_Net1_Board4_Dorsal.jpg-1,Lateral,104,1,4
39,MS1,JR291,1788,404,808,254,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-2,JR291_Event104_Net1_Board4_Dorsal.jpg-2,Lateral,104,1,4
35,J,JR291,2710,410,837,245,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-3,JR291_Event104_Net1_Board4_Dorsal.jpg-3,Lateral,104,1,4
33,J,JR291,3643,391,703,229,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-4,JR291_Event104_Net1_Board4_Dorsal.jpg-4,Lateral,104,1,4
40,MS1,JR291,4498,404,903,226,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-5,JR291_Event104_Net1_Board4_Dorsal.jpg-5,Lateral,104,1,4
40,J,JR291,786,1015,891,296,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-6,JR291_Event104_Net1_Board4_Dorsal.jpg-6,Lateral,104,1,4
35,J,JR291,1810,1018,735,299,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-7,JR291_Event104_Net1_Board4_Dorsal.jpg-7,Lateral,104,1,4
43,MS1,JR291,2593,1002,884,299,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-8,JR291_Event104_Net1_Board4_Dorsal.jpg-8,Lateral,104,1,4
36,J,JR291,3560,1031,805,267,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-9,JR291_Event104_Net1_Board4_Dorsal.jpg-9,Lateral,104,1,4
42,MS1,JR291,4488,1021,913,280,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-10,JR291_Event104_Net1_Board4_Dorsal.jpg-10,Lateral,104,1,4
46,MS2,JR291,703,1629,970,299,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-11,JR291_Event104_Net1_Board4_Dorsal.jpg-11,Lateral,104,1,4
34,J,JR291,1766,1635,805,309,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-12,JR291_Event104_Net1_Board4_Dorsal.jpg-12,Lateral,104,1,4
34,J,JR291,2618,1613,757,299,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-13,JR291_Event104_Net1_Board4_Dorsal.jpg-13,Lateral,104,1,4
33,J,JR291,3483,1619,798,312,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-14,JR291_Event104_Net1_Board4_Dorsal.jpg-14,Lateral,104,1,4
35,J,JR291,4457,1626,767,283,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-15,JR291_Event104_Net1_Board4_Dorsal.jpg-15,Lateral,104,1,4
39,J,JR291,697,2274,894,309,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-16,JR291_Event104_Net1_Board4_Dorsal.jpg-16,Lateral,104,1,4
38,J,JR291,1727,2271,853,353,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-17,JR291_Event104_Net1_Board4_Dorsal.jpg-17,Lateral,104,1,4
36,J,JR291,2653,2278,735,331,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-18,JR291_Event104_Net1_Board4_Dorsal.jpg-18,Lateral,104,1,4
36,J,JR291,3464,2271,811,302,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-19,JR291_Event104_Net1_Board4_Dorsal.jpg-19,Lateral,104,1,4
40,MS1,JR291,4393,2284,954,302,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-20,JR291_Event104_Net1_Board4_Dorsal.jpg-20,Lateral,104,1,4
43,FS1,JR291,697,2939,970,242,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-21,JR291_Event104_Net1_Board4_Dorsal.jpg-21,Lateral,104,1,4
35,J,JR291,1785,2955,760,226,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-22,JR291_Event104_Net1_Board4_Dorsal.jpg-22,Lateral,104,1,4
36,J,JR291,2618,2933,754,239,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-23,JR291_Event104_Net1_Board4_Dorsal.jpg-23,Lateral,104,1,4
44,MS1,JR291,3419,2949,859,223,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-24,JR291_Event104_Net1_Board4_Dorsal.jpg-24,Lateral,104,1,4
36,J,JR291,4438,2939,868,223,JR291_Event104_Net1_Board4_Lateral.jpg,JR291_Event104_Net1_Board4_Lateral.jpeg-25,JR291_Event104_Net1_Board4_Dorsal.jpg-25,Lateral,104,1,4
39,J,JR291,728,394,856,267,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-1,JR291_Event104_Net1_Board4_Lateral.jpg-1,Dorsal,104,1,4
39,MS1,JR291,1788,404,808,254,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-2,JR291_Event104_Net1_Board4_Lateral.jpg-2,Dorsal,104,1,4
35,J,JR291,2710,410,837,245,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-3,JR291_Event104_Net1_Board4_Lateral.jpg-3,Dorsal,104,1,4
33,J,JR291,3643,391,703,229,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-4,JR291_Event104_Net1_Board4_Lateral.jpg-4,Dorsal,104,1,4
40,MS1,JR291,4498,404,903,226,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-5,JR291_Event104_Net1_Board4_Lateral.jpg-5,Dorsal,104,1,4
40,J,JR291,786,1015,891,296,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-6,JR291_Event104_Net1_Board4_Lateral.jpg-6,Dorsal,104,1,4
35,J,JR291,1810,1018,735,299,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-7,JR291_Event104_Net1_Board4_Lateral.jpg-7,Dorsal,104,1,4
43,MS1,JR291,2654,1015,884,299,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-8,JR291_Event104_Net1_Board4_Lateral.jpg-8,Dorsal,104,1,4
36,J,JR291,3589,1034,805,267,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-9,JR291_Event104_Net1_Board4_Lateral.jpg-9,Dorsal,104,1,4
42,MS1,JR291,4488,1021,913,280,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-10,JR291_Event104_Net1_Board4_Lateral.jpg-10,Dorsal,104,1,4
46,MS2,JR291,703,1629,970,299,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-11,JR291_Event104_Net1_Board4_Lateral.jpg-11,Dorsal,104,1,4
34,J,JR291,1766,1635,805,309,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-12,JR291_Event104_Net1_Board4_Lateral.jpg-12,Dorsal,104,1,4
34,J,JR291,2634,1670,757,299,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-13,JR291_Event104_Net1_Board4_Lateral.jpg-13,Dorsal,104,1,4
33,J,JR291,3499,1667,798,312,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-14,JR291_Event104_Net1_Board4_Lateral.jpg-14,Dorsal,104,1,4
35,J,JR291,4451,1696,767,283,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-15,JR291_Event104_Net1_Board4_Lateral.jpg-15,Dorsal,104,1,4
39,J,JR291,697,2274,894,309,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-16,JR291_Event104_Net1_Board4_Lateral.jpg-16,Dorsal,104,1,4
38,J,JR291,1727,2271,853,353,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-17,JR291_Event104_Net1_Board4_Lateral.jpg-17,Dorsal,104,1,4
36,J,JR291,2653,2278,735,331,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-18,JR291_Event104_Net1_Board4_Lateral.jpg-18,Dorsal,104,1,4
36,J,JR291,3464,2271,811,302,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-19,JR291_Event104_Net1_Board4_Lateral.jpg-19,Dorsal,104,1,4
40,MS1,JR291,4393,2284,954,302,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-20,JR291_Event104_Net1_Board4_Lateral.jpg-20,Dorsal,104,1,4
43,FS1,JR291,697,2939,970,242,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-21,JR291_Event104_Net1_Board4_Lateral.jpg-21,Dorsal,104,1,4
35,J,JR291,1785,2955,760,226,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-22,JR291_Event104_Net1_Board4_Lateral.jpg-22,Dorsal,104,1,4
36,J,JR291,2618,2933,754,239,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-23,JR291_Event104_Net1_Board4_Lateral.jpg-23,Dorsal,104,1,4
44,MS1,JR291,3419,2949,859,223,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-24,JR291_Event104_Net1_Board4_Lateral.jpg-24,Dorsal,104,1,4
36,J,JR291,4438,2939,868,223,JR291_Event104_Net1_Board4_Dorsal.jpg,JR291_Event104_Net1_Board4_Dorsal.jpeg-25,JR291_Event104_Net1_Board4_Lateral.jpg-25,Dorsal,104,1,4
40,MS1,JR291,643,640,830,248,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-1,JR291_Event104_Net1_Board3_Dorsal.jpg-1,Lateral,104,1,3
52,MA1,JR291,1540,633,1193,239,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-2,JR291_Event104_Net1_Board3_Dorsal.jpg-2,Lateral,104,1,3
38,MS1,JR291,2780,633,811,239,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-3,JR291_Event104_Net1_Board3_Dorsal.jpg-3,Lateral,104,1,3
35,J,JR291,3626,633,767,248,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-4,JR291_Event104_Net1_Board3_Dorsal.jpg-4,Lateral,104,1,3
40,MS1,JR291,4469,614,878,251,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-5,JR291_Event104_Net1_Board3_Dorsal.jpg-5,Lateral,104,1,3
41,MS1,JR291,608,1244,903,302,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-6,JR291_Event104_Net1_Board3_Dorsal.jpg-6,Lateral,104,1,3
37,J,JR291,1727,1244,824,277,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-7,JR291_Event104_Net1_Board3_Dorsal.jpg-7,Lateral,104,1,3
37,FS1,JR291,2723,1231,818,299,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-8,JR291_Event104_Net1_Board3_Dorsal.jpg-8,Lateral,104,1,3
45,MS3,JR291,3566,1212,951,315,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-9,JR291_Event104_Net1_Board3_Dorsal.jpg-9,Lateral,104,1,3
38,FS1,JR291,4571,1228,926,286,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-10,JR291_Event104_Net1_Board3_Dorsal.jpg-10,Lateral,104,1,3
29,J,JR291,738,1867,652,270,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-11,JR291_Event104_Net1_Board3_Dorsal.jpg-11,Lateral,104,1,3
33,J,JR291,1855,1855,738,299,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-12,JR291_Event104_Net1_Board3_Dorsal.jpg-12,Lateral,104,1,3
39,MS1,JR291,2748,1845,856,350,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-13,JR291_Event104_Net1_Board3_Dorsal.jpg-13,Lateral,104,1,3
40,MS1,JR291,3668,1864,853,286,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-14,JR291_Event104_Net1_Board3_Dorsal.jpg-14,Lateral,104,1,3
40,MS1,JR291,4628,1861,843,286,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-15,JR291_Event104_Net1_Board3_Dorsal.jpg-15,Lateral,104,1,3
33,J,JR291,696,2520,821,261,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-16,JR291_Event104_Net1_Board3_Dorsal.jpg-16,Lateral,104,1,3
30,J,JR291,1778,2513,744,254,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-17,JR291_Event104_Net1_Board3_Dorsal.jpg-17,Lateral,104,1,3
33,J,JR291,2688,2542,744,283,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-18,JR291_Event104_Net1_Board3_Dorsal.jpg-18,Lateral,104,1,3
34,J,JR291,3588,2542,830,254,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-19,JR291_Event104_Net1_Board3_Dorsal.jpg-19,Lateral,104,1,3
40,J,JR291,4542,2513,903,277,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-20,JR291_Event104_Net1_Board3_Dorsal.jpg-20,Lateral,104,1,3
35,J,JR291,722,3184,818,213,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-21,JR291_Event104_Net1_Board3_Dorsal.jpg-21,Lateral,104,1,3
39,J,JR291,1692,3184,770,210,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-22,JR291_Event104_Net1_Board3_Dorsal.jpg-22,Lateral,104,1,3
40,MS1,JR291,2685,3172,888,216,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-23,JR291_Event104_Net1_Board3_Dorsal.jpg-23,Lateral,104,1,3
39,MS1,JR291,3668,3152,846,232,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-24,JR291_Event104_Net1_Board3_Dorsal.jpg-24,Lateral,104,1,3
50,MS3,JR291,4616,3143,1027,219,JR291_Event104_Net1_Board3_Lateral.jpg,JR291_Event104_Net1_Board3_Lateral.jpeg-25,JR291_Event104_Net1_Board3_Dorsal.jpg-25,Lateral,104,1,3
40,MS1,JR291,449,630,830,248,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-1,JR291_Event104_Net1_Board3_Lateral.jpg-1,Dorsal,104,1,3
52,MA1,JR291,1460,531,1193,239,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-2,JR291_Event104_Net1_Board3_Lateral.jpg-2,Dorsal,104,1,3
38,MS1,JR291,2700,579,811,239,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-3,JR291_Event104_Net1_Board3_Lateral.jpg-3,Dorsal,104,1,3
35,J,JR291,3559,579,767,248,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-4,JR291_Event104_Net1_Board3_Lateral.jpg-4,Dorsal,104,1,3
40,MS1,JR291,4389,557,878,251,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-5,JR291_Event104_Net1_Board3_Lateral.jpg-5,Dorsal,104,1,3
41,MS1,JR291,503,1247,903,302,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-6,JR291_Event104_Net1_Board3_Lateral.jpg-6,Dorsal,104,1,3
37,J,JR291,1590,1241,824,277,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-7,JR291_Event104_Net1_Board3_Lateral.jpg-7,Dorsal,104,1,3
37,FS1,JR291,2558,1212,818,299,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-8,JR291_Event104_Net1_Board3_Lateral.jpg-8,Dorsal,104,1,3
45,MS3,JR291,3439,1180,951,315,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-9,JR291_Event104_Net1_Board3_Lateral.jpg-9,Dorsal,104,1,3
38,FS1,JR291,4504,1177,926,286,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-10,JR291_Event104_Net1_Board3_Lateral.jpg-10,Dorsal,104,1,3
29,J,JR291,611,1905,728,289,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-11,JR291_Event104_Net1_Board3_Lateral.jpg-11,Dorsal,104,1,3
33,J,JR291,1753,1890,738,299,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-12,JR291_Event104_Net1_Board3_Lateral.jpg-12,Dorsal,104,1,3
39,MS1,JR291,2637,1838,856,350,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-13,JR291_Event104_Net1_Board3_Lateral.jpg-13,Dorsal,104,1,3
40,MS1,JR291,3531,1835,853,286,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-14,JR291_Event104_Net1_Board3_Lateral.jpg-14,Dorsal,104,1,3
40,MS1,JR291,4564,1820,843,286,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-15,JR291_Event104_Net1_Board3_Lateral.jpg-15,Dorsal,104,1,3
33,J,JR291,607,2565,821,261,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-16,JR291_Event104_Net1_Board3_Lateral.jpg-16,Dorsal,104,1,3
30,J,JR291,1695,2542,744,254,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-17,JR291_Event104_Net1_Board3_Lateral.jpg-17,Dorsal,104,1,3
33,J,JR291,2631,2526,744,283,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-18,JR291_Event104_Net1_Board3_Lateral.jpg-18,Dorsal,104,1,3
34,J,JR291,3512,2497,830,254,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-19,JR291_Event104_Net1_Board3_Lateral.jpg-19,Dorsal,104,1,3
40,J,JR291,4453,2459,903,277,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-20,JR291_Event104_Net1_Board3_Lateral.jpg-20,Dorsal,104,1,3
35,J,JR291,620,3177,818,213,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-21,JR291_Event104_Net1_Board3_Lateral.jpg-21,Dorsal,104,1,3
39,J,JR291,1600,3165,770,210,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-22,JR291_Event104_Net1_Board3_Lateral.jpg-22,Dorsal,104,1,3
40,MS1,JR291,2555,3131,888,216,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-23,JR291_Event104_Net1_Board3_Lateral.jpg-23,Dorsal,104,1,3
39,MS1,JR291,3575,3088,846,232,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-24,JR291_Event104_Net1_Board3_Lateral.jpg-24,Dorsal,104,1,3
50,MS3,JR291,4517,3076,1027,219,JR291_Event104_Net1_Board3_Dorsal.jpg,JR291_Event104_Net1_Board3_Dorsal.jpeg-25,JR291_Event104_Net1_Board3_Lateral.jpg-25,Dorsal,104,1,3
35,MS1,JR291,436,556,833,210,JR291_Event104_Net1_Board2_Lateral.jpg,JR291_Event104_Net1_Board2_Lateral.jpeg-1,JR291_Event104_Net1_Board2_Dorsal.jpg-1,Lateral,104,1,2
31,J,JR291,1377,554,735,232,JR291_Event104_Net1_Board2_Lateral.jpg,JR291_Event104_Net1_Board2_Lateral.jpeg-2,JR291_Event104_Net1_Board2_Dorsal.jpg-2,Lateral,104,1,2
37,MS1,JR291,2198,521,843,261,JR291_Event104_Net1_Board2_Lateral.jpg,JR291_Event104_Net1_Board2_Lateral.jpeg-3,JR291_Event104_Net1_Board2_Dorsal.jpg-3,Lateral,104,1,2
28,J,JR291,3223,522,693,270,JR291_Event104_Net1_Board2_Lateral.jpg,JR291_Event104_Net1_Board2_Lateral.jpeg-4,JR291_Event104_Net1_Board2_Dorsal.jpg-4,Lateral,104,1,2
41,MS1,JR291,4034,538,1008,216,JR291_Event104_Net1_Board2_Lateral.jpg,JR291_Event104_Net1_Board2_Lateral.jpeg-5,JR291_Event104_Net1_Board2_Dorsal.jpg-5,Lateral,104,1,2
36,MS1,JR291,404,1196,808,289,JR291_Event104_Net1_Board2_Lateral.jpg,JR291_Event104_Net1_Board2_Lateral.jpeg-6,JR291_Event104_Net1_Board2_Dorsal.jpg-6,Lateral,104,1,2
